id,answer
sentence_3221,A
sentence_3222,B
sentence_3223,A
sentence_3224,A
sentence_3225,B
sentence_3226,C
sentence_3227,B
sentence_3228,C
sentence_3229,B
sentence_3230,B
sentence_3231,B
sentence_3232,C
sentence_3233,B
sentence_3234,A
sentence_3235,C
sentence_3236,B
sentence_3237,B
sentence_3238,C
sentence_3239,B
sentence_3240,B
sentence_3241,B
sentence_3242,C
sentence_3243,C
sentence_3244,B
sentence_3245,C
sentence_3246,C
sentence_3247,A
sentence_3248,A
sentence_3249,B
sentence_3250,B
sentence_3251,B
sentence_3252,B
sentence_3253,A
sentence_3254,C
sentence_3255,B
sentence_3256,B
sentence_3257,A
sentence_3258,B
sentence_3259,C
sentence_3260,A
sentence_3261,C
sentence_3262,A
sentence_3263,B
sentence_3264,B
sentence_3265,B
sentence_3266,A
sentence_3267,B
sentence_3268,C
sentence_3269,B
sentence_3270,A
sentence_3271,A
sentence_3272,B
sentence_3273,A
sentence_3274,A
sentence_3275,A
sentence_3276,A
sentence_3277,A
sentence_3278,B
sentence_3279,B
sentence_3280,A
sentence_3281,A
sentence_3282,A
sentence_3283,B
sentence_3284,B
sentence_3285,C
sentence_3286,C
sentence_3287,C
sentence_3288,B
sentence_3289,C
sentence_3290,C
sentence_3291,C
sentence_3292,B
sentence_3293,A
sentence_3294,B
sentence_3295,C
sentence_3296,C
sentence_3297,A
sentence_3298,B
sentence_3299,B
sentence_3300,C
sentence_3301,C
sentence_3302,C
sentence_3303,A
sentence_3304,A
sentence_3305,B
sentence_3306,A
sentence_3307,B
sentence_3308,C
sentence_3309,A
sentence_3310,B
sentence_3311,C
sentence_3312,C
sentence_3313,B
sentence_3314,C
sentence_3315,A
sentence_3316,B
sentence_3317,C
sentence_3318,C
sentence_3319,C
sentence_3320,B
sentence_3321,C
sentence_3322,A
sentence_3323,A
sentence_3324,C
sentence_3325,C
sentence_3326,A
sentence_3327,B
sentence_3328,B
sentence_3329,A
sentence_3330,C
sentence_3331,A
sentence_3332,A
sentence_3333,B
sentence_3334,B
sentence_3335,C
sentence_3336,C
sentence_3337,B
sentence_3338,B
sentence_3339,A
sentence_3340,B
sentence_3341,A
sentence_3342,B
sentence_3343,C
sentence_3344,B
sentence_3345,B
sentence_3346,C
sentence_3347,A
sentence_3348,B
sentence_3349,A
sentence_3350,C
sentence_3351,A
sentence_3352,C
sentence_3353,A
sentence_3354,C
sentence_3355,C
sentence_3356,A
sentence_3357,B
sentence_3358,A
sentence_3359,C
sentence_3360,C
sentence_3361,A
sentence_3362,B
sentence_3363,C
sentence_3364,B
sentence_3365,C
sentence_3366,A
sentence_3367,C
sentence_3368,C
sentence_3369,B
sentence_3370,A
sentence_3371,C
sentence_3372,C
sentence_3373,A
sentence_3374,C
sentence_3375,C
sentence_3376,C
sentence_3377,A
sentence_3378,B
sentence_3379,B
sentence_3380,A
sentence_3381,B
sentence_3382,B
sentence_3383,A
sentence_3384,C
sentence_3385,B
sentence_3386,C
sentence_3387,B
sentence_3388,A
sentence_3389,B
sentence_3390,B
sentence_3391,C
sentence_3392,C
sentence_3393,C
sentence_3394,A
sentence_3395,A
sentence_3396,A
sentence_3397,B
sentence_3398,C
sentence_3399,C
sentence_3400,C
sentence_3401,C
sentence_3402,C
sentence_3403,C
sentence_3404,B
sentence_3405,C
sentence_3406,A
sentence_3407,B
sentence_3408,B
sentence_3409,A
sentence_3410,C
sentence_3411,A
sentence_3412,C
sentence_3413,C
sentence_3414,B
sentence_3415,C
sentence_3416,A
sentence_3417,A
sentence_3418,A
sentence_3419,A
sentence_3420,A
sentence_3421,B
sentence_3422,A
sentence_3423,A
sentence_3424,B
sentence_3425,A
sentence_3426,C
sentence_3427,C
sentence_3428,B
sentence_3429,A
sentence_3430,A
sentence_3431,A
sentence_3432,C
sentence_3433,B
sentence_3434,C
sentence_3435,B
sentence_3436,A
sentence_3437,B
sentence_3438,C
sentence_3439,B
sentence_3440,B
sentence_3441,A
sentence_3442,C
sentence_3443,B
sentence_3444,B
sentence_3445,C
sentence_3446,A
sentence_3447,C
sentence_3448,C
sentence_3449,B
sentence_3450,B
sentence_3451,C
sentence_3452,A
sentence_3453,C
sentence_3454,B
sentence_3455,C
sentence_3456,A
sentence_3457,C
sentence_3458,B
sentence_3459,A
sentence_3460,A
sentence_3461,B
sentence_3462,C
sentence_3463,C
sentence_3464,B
sentence_3465,A
sentence_3466,B
sentence_3467,B
sentence_3468,B
sentence_3469,C
sentence_3470,C
sentence_3471,C
sentence_3472,C
sentence_3473,C
sentence_3474,C
sentence_3475,B
sentence_3476,A
sentence_3477,C
sentence_3478,B
sentence_3479,B
sentence_3480,A
sentence_3481,C
sentence_3482,C
sentence_3483,C
sentence_3484,A
sentence_3485,B
sentence_3486,C
sentence_3487,C
sentence_3488,B
sentence_3489,C
sentence_3490,B
sentence_3491,B
sentence_3492,A
sentence_3493,A
sentence_3494,B
sentence_3495,C
sentence_3496,B
sentence_3497,C
sentence_3498,B
sentence_3499,C
sentence_3500,A
sentence_3501,A
sentence_3502,A
sentence_3503,C
sentence_3504,C
sentence_3505,B
sentence_3506,C
sentence_3507,C
sentence_3508,B
sentence_3509,B
sentence_3510,B
sentence_3511,A
sentence_3512,A
sentence_3513,A
sentence_3514,A
sentence_3515,C
sentence_3516,C
sentence_3517,C
sentence_3518,C
sentence_3519,B
sentence_3520,A
sentence_3521,B
sentence_3522,A
sentence_3523,B
sentence_3524,B
sentence_3525,C
sentence_3526,B
sentence_3527,B
sentence_3528,A
sentence_3529,C
sentence_3530,C
sentence_3531,A
sentence_3532,B
sentence_3533,C
sentence_3534,B
sentence_3535,A
sentence_3536,C
sentence_3537,C
sentence_3538,C
sentence_3539,A
sentence_3540,B
sentence_3541,A
sentence_3542,B
sentence_3543,A
sentence_3544,C
sentence_3545,A
sentence_3546,A
sentence_3547,B
sentence_3548,C
sentence_3549,B
sentence_3550,A
sentence_3551,B
sentence_3552,A
sentence_3553,B
sentence_3554,A
sentence_3555,C
sentence_3556,A
sentence_3557,A
sentence_3558,C
sentence_3559,C
sentence_3560,C
sentence_3561,C
sentence_3562,A
sentence_3563,A
sentence_3564,A
sentence_3565,C
sentence_3566,C
sentence_3567,C
sentence_3568,B
sentence_3569,B
sentence_3570,B
sentence_3571,C
sentence_3572,A
sentence_3573,C
sentence_3574,A
sentence_3575,A
sentence_3576,B
sentence_3577,A
sentence_3578,A
sentence_3579,C
sentence_3580,A
sentence_3581,C
sentence_3582,A
sentence_3583,A
sentence_3584,C
sentence_3585,C
sentence_3586,A
sentence_3587,C
sentence_3588,C
sentence_3589,B
sentence_3590,B
sentence_3591,C
sentence_3592,B
sentence_3593,A
sentence_3594,A
sentence_3595,B
sentence_3596,B
sentence_3597,A
sentence_3598,C
sentence_3599,B
sentence_3600,B
sentence_3601,C
sentence_3602,C
sentence_3603,A
sentence_3604,C
sentence_3605,C
sentence_3606,B
sentence_3607,C
sentence_3608,A
sentence_3609,A
sentence_3610,B
sentence_3611,A
sentence_3612,B
sentence_3613,B
sentence_3614,C
sentence_3615,C
sentence_3616,A
sentence_3617,C
sentence_3618,C
sentence_3619,A
sentence_3620,A
sentence_3621,B
sentence_3622,B
sentence_3623,C
sentence_3624,A
sentence_3625,C
sentence_3626,A
sentence_3627,A
sentence_3628,A
sentence_3629,B
sentence_3630,B
sentence_3631,C
sentence_3632,B
sentence_3633,A
sentence_3634,A
sentence_3635,C
sentence_3636,B
sentence_3637,C
sentence_3638,B
sentence_3639,C
sentence_3640,B
sentence_3641,C
sentence_3642,C
sentence_3643,C
sentence_3644,A
sentence_3645,B
sentence_3646,C
sentence_3647,B
sentence_3648,C
sentence_3649,B
sentence_3650,A
sentence_3651,A
sentence_3652,B
sentence_3653,B
sentence_3654,B
sentence_3655,C
sentence_3656,A
sentence_3657,C
sentence_3658,B
sentence_3659,C
sentence_3660,A
sentence_3661,B
sentence_3662,B
sentence_3663,C
sentence_3664,C
sentence_3665,A
sentence_3666,C
sentence_3667,B
sentence_3668,C
sentence_3669,B
sentence_3670,A
sentence_3671,B
sentence_3672,B
sentence_3673,A
sentence_3674,C
sentence_3675,B
sentence_3676,B
sentence_3677,B
sentence_3678,B
sentence_3679,C
sentence_3680,C
sentence_3681,A
sentence_3682,C
sentence_3683,B
sentence_3684,C
sentence_3685,B
sentence_3686,C
sentence_3687,B
sentence_3688,A
sentence_3689,A
sentence_3690,A
sentence_3691,A
sentence_3692,A
sentence_3693,A
sentence_3694,C
sentence_3695,B
sentence_3696,A
sentence_3697,A
sentence_3698,A
sentence_3699,A
sentence_3700,B
sentence_3701,C
sentence_3702,A
sentence_3703,A
sentence_3704,A
sentence_3705,B
sentence_3706,B
sentence_3707,C
sentence_3708,B
sentence_3709,A
sentence_3710,B
sentence_3711,C
sentence_3712,A
sentence_3713,A
sentence_3714,B
sentence_3715,B
sentence_3716,C
sentence_3717,A
sentence_3718,B
sentence_3719,B
sentence_3720,B
sentence_3721,A
sentence_3722,B
sentence_3723,C
sentence_3724,A
sentence_3725,C
sentence_3726,A
sentence_3727,A
sentence_3728,B
sentence_3729,B
sentence_3730,A
sentence_3731,A
sentence_3732,C
sentence_3733,A
sentence_3734,C
sentence_3735,B
sentence_3736,A
sentence_3737,A
sentence_3738,A
sentence_3739,C
sentence_3740,C
sentence_3741,C
sentence_3742,B
sentence_3743,C
sentence_3744,A
sentence_3745,C
sentence_3746,B
sentence_3747,B
sentence_3748,A
sentence_3749,B
sentence_3750,C
sentence_3751,C
sentence_3752,C
sentence_3753,B
sentence_3754,B
sentence_3755,C
sentence_3756,B
sentence_3757,B
sentence_3758,B
sentence_3759,A
sentence_3760,C
sentence_3761,C
sentence_3762,B
sentence_3763,A
sentence_3764,B
sentence_3765,C
sentence_3766,C
sentence_3767,C
sentence_3768,C
sentence_3769,C
sentence_3770,A
sentence_3771,B
sentence_3772,B
sentence_3773,C
sentence_3774,A
sentence_3775,B
sentence_3776,B
sentence_3777,A
sentence_3778,B
sentence_3779,B
sentence_3780,B
sentence_3781,A
sentence_3782,B
sentence_3783,C
sentence_3784,B
sentence_3785,C
sentence_3786,C
sentence_3787,C
sentence_3788,C
sentence_3789,A
sentence_3790,A
sentence_3791,B
sentence_3792,B
sentence_3793,A
sentence_3794,C
sentence_3795,A
sentence_3796,A
sentence_3797,C
sentence_3798,B
sentence_3799,A
sentence_3800,A
sentence_3801,B
sentence_3802,C
sentence_3803,B
sentence_3804,C
sentence_3805,C
sentence_3806,A
sentence_3807,A
sentence_3808,C
sentence_3809,B
sentence_3810,B
sentence_3811,C
sentence_3812,B
sentence_3813,A
sentence_3814,B
sentence_3815,C
sentence_3816,A
sentence_3817,C
sentence_3818,A
sentence_3819,C
sentence_3820,C
sentence_3821,B
sentence_3822,C
sentence_3823,A
sentence_3824,B
sentence_3825,A
sentence_3826,A
sentence_3827,C
sentence_3828,A
sentence_3829,B
sentence_3830,A
sentence_3831,B
sentence_3832,A
sentence_3833,A
sentence_3834,A
sentence_3835,B
sentence_3836,A
sentence_3837,A
sentence_3838,A
sentence_3839,C
sentence_3840,A
sentence_3841,A
sentence_3842,C
sentence_3843,C
sentence_3844,A
sentence_3845,A
sentence_3846,B
sentence_3847,B
sentence_3848,C
sentence_3849,B
sentence_3850,C
sentence_3851,B
sentence_3852,A
sentence_3853,A
sentence_3854,B
sentence_3855,B
sentence_3856,B
sentence_3857,A
sentence_3858,C
sentence_3859,B
sentence_3860,C
sentence_3861,B
sentence_3862,A
sentence_3863,A
sentence_3864,A
sentence_3865,C
sentence_3866,C
sentence_3867,B
sentence_3868,B
sentence_3869,A
sentence_3870,B
sentence_3871,A
sentence_3872,B
sentence_3873,B
sentence_3874,B
sentence_3875,B
sentence_3876,B
sentence_3877,C
sentence_3878,C
sentence_3879,B
sentence_3880,B
sentence_3881,B
sentence_3882,A
sentence_3883,C
sentence_3884,A
sentence_3885,B
sentence_3886,A
sentence_3887,C
sentence_3888,A
sentence_3889,A
sentence_3890,A
sentence_3891,C
sentence_3892,A
sentence_3893,B
sentence_3894,B
sentence_3895,B
sentence_3896,A
sentence_3897,C
sentence_3898,B
sentence_3899,A
sentence_3900,C
sentence_3901,C
sentence_3902,A
sentence_3903,B
sentence_3904,B
sentence_3905,C
sentence_3906,C
sentence_3907,B
sentence_3908,B
sentence_3909,C
sentence_3910,C
sentence_3911,A
sentence_3912,A
sentence_3913,C
sentence_3914,B
sentence_3915,B
sentence_3916,C
sentence_3917,C
sentence_3918,A
sentence_3919,C
sentence_3920,C
sentence_3921,A
sentence_3922,A
sentence_3923,A
sentence_3924,A
sentence_3925,C
sentence_3926,B
sentence_3927,A
sentence_3928,A
sentence_3929,A
sentence_3930,B
sentence_3931,A
sentence_3932,C
sentence_3933,B
sentence_3934,C
sentence_3935,C
sentence_3936,A
sentence_3937,B
sentence_3938,B
sentence_3939,A
sentence_3940,C
sentence_3941,B
sentence_3942,C
sentence_3943,B
sentence_3944,C
sentence_3945,A
sentence_3946,B
sentence_3947,A
sentence_3948,C
sentence_3949,A
sentence_3950,B
sentence_3951,B
sentence_3952,A
sentence_3953,B
sentence_3954,B
sentence_3955,A
sentence_3956,A
sentence_3957,B
sentence_3958,A
sentence_3959,A
sentence_3960,B
sentence_3961,C
sentence_3962,C
sentence_3963,C
sentence_3964,C
sentence_3965,A
sentence_3966,A
sentence_3967,B
sentence_3968,C
sentence_3969,A
sentence_3970,B
sentence_3971,C
sentence_3972,C
sentence_3973,A
sentence_3974,A
sentence_3975,A
sentence_3976,C
sentence_3977,C
sentence_3978,C
sentence_3979,B
sentence_3980,A
sentence_3981,A
sentence_3982,B
sentence_3983,B
sentence_3984,B
sentence_3985,C
sentence_3986,C
sentence_3987,C
sentence_3988,B
sentence_3989,A
sentence_3990,C
sentence_3991,C
sentence_3992,B
sentence_3993,C
sentence_3994,A
sentence_3995,A
sentence_3996,C
sentence_3997,C
sentence_3998,B
sentence_3999,C
sentence_4000,A
sentence_4001,B
sentence_4002,A
sentence_4003,A
sentence_4004,C
sentence_4005,A
sentence_4006,A
sentence_4007,C
sentence_4008,C
sentence_4009,A
sentence_4010,C
sentence_4011,C
sentence_4012,A
sentence_4013,C
sentence_4014,A
sentence_4015,A
sentence_4016,C
sentence_4017,A
sentence_4018,C
sentence_4019,C
sentence_4020,B
sentence_4021,C
sentence_4022,A
sentence_4023,A
sentence_4024,B
sentence_4025,B
sentence_4026,C
sentence_4027,C
sentence_4028,B
sentence_4029,A
sentence_4030,C
sentence_4031,B
sentence_4032,B
sentence_4033,B
sentence_4034,C
sentence_4035,C
sentence_4036,C
sentence_4037,B
sentence_4038,B
sentence_4039,C
sentence_4040,A
sentence_4041,C
sentence_4042,A
sentence_4043,B
sentence_4044,C
sentence_4045,B
sentence_4046,A
sentence_4047,C
sentence_4048,B
sentence_4049,A
sentence_4050,A
sentence_4051,B
sentence_4052,C
sentence_4053,A
sentence_4054,B
sentence_4055,A
sentence_4056,A
sentence_4057,A
sentence_4058,C
sentence_4059,A
sentence_4060,A
sentence_4061,C
sentence_4062,A
sentence_4063,B
sentence_4064,C
sentence_4065,B
sentence_4066,A
sentence_4067,C
sentence_4068,A
sentence_4069,A
sentence_4070,C
sentence_4071,C
sentence_4072,C
sentence_4073,C
sentence_4074,A
sentence_4075,A
sentence_4076,A
sentence_4077,B
sentence_4078,A
sentence_4079,C
sentence_4080,A
sentence_4081,A
sentence_4082,B
sentence_4083,C
sentence_4084,C
sentence_4085,C
sentence_4086,A
sentence_4087,B
sentence_4088,B
sentence_4089,A
sentence_4090,A
sentence_4091,B
sentence_4092,B
sentence_4093,C
sentence_4094,B
sentence_4095,B
sentence_4096,C
sentence_4097,A
sentence_4098,C
sentence_4099,A
sentence_4100,C
sentence_4101,C
sentence_4102,C
sentence_4103,A
sentence_4104,B
sentence_4105,C
sentence_4106,B
sentence_4107,A
sentence_4108,A
sentence_4109,B
sentence_4110,C
sentence_4111,C
sentence_4112,B
sentence_4113,B
sentence_4114,C
sentence_4115,A
sentence_4116,B
sentence_4117,C
sentence_4118,A
sentence_4119,B
sentence_4120,B
sentence_4121,A
sentence_4122,B
sentence_4123,A
sentence_4124,B
sentence_4125,A
sentence_4126,A
sentence_4127,C
sentence_4128,C
sentence_4129,B
sentence_4130,B
sentence_4131,B
sentence_4132,B
sentence_4133,B
sentence_4134,C
sentence_4135,A
sentence_4136,B
sentence_4137,A
sentence_4138,C
sentence_4139,C
sentence_4140,B
sentence_4141,B
sentence_4142,B
sentence_4143,C
sentence_4144,C
sentence_4145,A
sentence_4146,B
sentence_4147,B
sentence_4148,A
sentence_4149,A
sentence_4150,B
sentence_4151,C
sentence_4152,A
sentence_4153,A
sentence_4154,A
sentence_4155,A
sentence_4156,C
sentence_4157,C
sentence_4158,B
sentence_4159,B
sentence_4160,C
sentence_4161,A
sentence_4162,C
sentence_4163,B
sentence_4164,C
sentence_4165,B
sentence_4166,B
sentence_4167,C
sentence_4168,C
sentence_4169,A
sentence_4170,B
sentence_4171,C
sentence_4172,B
sentence_4173,C
sentence_4174,A
sentence_4175,C
sentence_4176,C
sentence_4177,B
sentence_4178,B
sentence_4179,A
sentence_4180,B
sentence_4181,B
sentence_4182,C
sentence_4183,C
sentence_4184,C
sentence_4185,A
sentence_4186,A
sentence_4187,B
sentence_4188,A
sentence_4189,C
sentence_4190,C
sentence_4191,A
sentence_4192,A
sentence_4193,B
sentence_4194,C
sentence_4195,B
sentence_4196,C
sentence_4197,C
sentence_4198,C
sentence_4199,B
sentence_4200,A
sentence_4201,B
sentence_4202,A
sentence_4203,A
sentence_4204,C
sentence_4205,C
sentence_4206,A
sentence_4207,B
sentence_4208,C
sentence_4209,B
sentence_4210,C
sentence_4211,B
sentence_4212,B
sentence_4213,B
sentence_4214,C
sentence_4215,C
sentence_4216,C
sentence_4217,C
sentence_4218,B
sentence_4219,A
sentence_4220,A
sentence_4221,C
sentence_4222,B
sentence_4223,A
sentence_4224,B
sentence_4225,C
sentence_4226,A
sentence_4227,A
sentence_4228,C
sentence_4229,C
sentence_4230,C
sentence_4231,B
sentence_4232,C
sentence_4233,B
sentence_4234,B
sentence_4235,C
sentence_4236,B
sentence_4237,B
sentence_4238,B
sentence_4239,A
sentence_4240,C
sentence_4241,C
sentence_4242,B
sentence_4243,B
sentence_4244,A
sentence_4245,A
sentence_4246,C
sentence_4247,C
sentence_4248,B
sentence_4249,B
sentence_4250,A
sentence_4251,B
sentence_4252,B
sentence_4253,A
sentence_4254,A
sentence_4255,C
sentence_4256,A
sentence_4257,B
sentence_4258,B
sentence_4259,A
sentence_4260,C
sentence_4261,C
sentence_4262,A
sentence_4263,A
sentence_4264,A
sentence_4265,A
sentence_4266,A
sentence_4267,B
sentence_4268,B
sentence_4269,C
sentence_4270,B
sentence_4271,C
sentence_4272,A
sentence_4273,B
sentence_4274,B
sentence_4275,B
sentence_4276,A
sentence_4277,C
sentence_4278,A
sentence_4279,B
sentence_4280,B
sentence_4281,A
sentence_4282,B
sentence_4283,A
sentence_4284,C
sentence_4285,B
sentence_4286,A
sentence_4287,A
sentence_4288,A
sentence_4289,B
sentence_4290,A
sentence_4291,A
sentence_4292,A
sentence_4293,C
sentence_4294,C
sentence_4295,C
sentence_4296,C
sentence_4297,C
sentence_4298,B
sentence_4299,A
sentence_4300,A
sentence_4301,A
sentence_4302,C
sentence_4303,C
sentence_4304,B
sentence_4305,A
sentence_4306,B
sentence_4307,B
sentence_4308,A
sentence_4309,B
sentence_4310,C
sentence_4311,C
sentence_4312,C
sentence_4313,B
sentence_4314,C
sentence_4315,C
sentence_4316,B
sentence_4317,C
sentence_4318,C
sentence_4319,A
sentence_4320,C
sentence_4321,B
sentence_4322,B
sentence_4323,A
sentence_4324,C
sentence_4325,C
sentence_4326,A
sentence_4327,B
sentence_4328,C
sentence_4329,A
sentence_4330,A
sentence_4331,B
sentence_4332,B
sentence_4333,B
sentence_4334,C
sentence_4335,C
sentence_4336,A
sentence_4337,A
sentence_4338,C
sentence_4339,C
sentence_4340,A
sentence_4341,B
sentence_4342,B
sentence_4343,B
sentence_4344,A
sentence_4345,B
sentence_4346,A
sentence_4347,B
sentence_4348,C
sentence_4349,C
sentence_4350,C
sentence_4351,A
sentence_4352,A
sentence_4353,B
sentence_4354,A
sentence_4355,A
sentence_4356,A
sentence_4357,B
sentence_4358,C
sentence_4359,B
sentence_4360,A
sentence_4361,B
sentence_4362,A
sentence_4363,C
sentence_4364,B
sentence_4365,A
sentence_4366,B
sentence_4367,B
sentence_4368,A
sentence_4369,C
sentence_4370,C
sentence_4371,A
sentence_4372,A
sentence_4373,C
sentence_4374,C
sentence_4375,C
sentence_4376,A
sentence_4377,B
sentence_4378,C
sentence_4379,C
sentence_4380,B
sentence_4381,C
sentence_4382,B
sentence_4383,A
sentence_4384,C
sentence_4385,B
sentence_4386,A
sentence_4387,C
sentence_4388,A
sentence_4389,C
sentence_4390,B
sentence_4391,B
sentence_4392,B
sentence_4393,C
sentence_4394,A
sentence_4395,A
sentence_4396,B
sentence_4397,C
sentence_4398,B
sentence_4399,B
sentence_4400,C
sentence_4401,C
sentence_4402,C
sentence_4403,C
sentence_4404,A
sentence_4405,C
sentence_4406,C
sentence_4407,A
sentence_4408,C
sentence_4409,B
sentence_4410,B
sentence_4411,A
sentence_4412,B
sentence_4413,C
sentence_4414,A
sentence_4415,C
sentence_4416,B
sentence_4417,B
sentence_4418,C
sentence_4419,B
sentence_4420,A
sentence_4421,B
sentence_4422,C
sentence_4423,A
sentence_4424,C
sentence_4425,B
sentence_4426,B
sentence_4427,C
sentence_4428,A
sentence_4429,C
sentence_4430,A
sentence_4431,B
sentence_4432,C
sentence_4433,B
sentence_4434,A
sentence_4435,C
sentence_4436,A
sentence_4437,A
sentence_4438,C
sentence_4439,A
sentence_4440,C
sentence_4441,B
sentence_4442,A
sentence_4443,C
sentence_4444,A
sentence_4445,C
sentence_4446,A
sentence_4447,C
sentence_4448,B
sentence_4449,C
sentence_4450,C
sentence_4451,B
sentence_4452,C
sentence_4453,C
sentence_4454,A
sentence_4455,B
sentence_4456,A
sentence_4457,A
sentence_4458,A
sentence_4459,A
sentence_4460,A
sentence_4461,B
sentence_4462,C
sentence_4463,C
sentence_4464,B
sentence_4465,B
sentence_4466,C
sentence_4467,A
sentence_4468,C
sentence_4469,C
sentence_4470,C
sentence_4471,C
sentence_4472,A
sentence_4473,B
sentence_4474,B
sentence_4475,B
sentence_4476,A
sentence_4477,A
sentence_4478,B
sentence_4479,C
sentence_4480,A
sentence_4481,C
sentence_4482,C
sentence_4483,C
sentence_4484,A
sentence_4485,A
sentence_4486,C
sentence_4487,B
sentence_4488,A
sentence_4489,B
sentence_4490,C
sentence_4491,B
sentence_4492,A
sentence_4493,B
sentence_4494,B
sentence_4495,C
sentence_4496,A
sentence_4497,B
sentence_4498,B
sentence_4499,B
sentence_4500,B
sentence_4501,C
sentence_4502,A
sentence_4503,C
sentence_4504,A
sentence_4505,C
sentence_4506,C
sentence_4507,A
sentence_4508,B
sentence_4509,B
sentence_4510,C
sentence_4511,A
sentence_4512,B
sentence_4513,B
sentence_4514,A
sentence_4515,B
sentence_4516,C
sentence_4517,B
sentence_4518,A
sentence_4519,C
sentence_4520,A
sentence_4521,A
sentence_4522,A
sentence_4523,A
sentence_4524,A
sentence_4525,C
sentence_4526,A
sentence_4527,C
sentence_4528,C
sentence_4529,B
sentence_4530,B
sentence_4531,C
sentence_4532,A
sentence_4533,B
sentence_4534,C
sentence_4535,B
sentence_4536,A
sentence_4537,A
sentence_4538,B
sentence_4539,B
sentence_4540,A
sentence_4541,C
sentence_4542,A
sentence_4543,A
sentence_4544,B
sentence_4545,B
sentence_4546,A
sentence_4547,A
sentence_4548,C
sentence_4549,A
sentence_4550,C
sentence_4551,A
sentence_4552,A
sentence_4553,B
sentence_4554,B
sentence_4555,B
sentence_4556,C
sentence_4557,C
sentence_4558,B
sentence_4559,A
sentence_4560,B
sentence_4561,C
sentence_4562,A
sentence_4563,C
sentence_4564,B
sentence_4565,B
sentence_4566,A
sentence_4567,A
sentence_4568,B
sentence_4569,C
sentence_4570,C
sentence_4571,B
sentence_4572,B
sentence_4573,C
sentence_4574,B
sentence_4575,A
sentence_4576,A
sentence_4577,B
sentence_4578,C
sentence_4579,A
sentence_4580,C
sentence_4581,C
sentence_4582,B
sentence_4583,B
sentence_4584,C
sentence_4585,B
sentence_4586,B
sentence_4587,B
sentence_4588,C
sentence_4589,C
sentence_4590,A
sentence_4591,C
sentence_4592,A
sentence_4593,B
sentence_4594,C
sentence_4595,C
sentence_4596,B
sentence_4597,C
sentence_4598,B
sentence_4599,A
sentence_4600,B
sentence_4601,A
sentence_4602,A
sentence_4603,B
sentence_4604,A
sentence_4605,C
sentence_4606,C
sentence_4607,C
sentence_4608,B
sentence_4609,C
sentence_4610,B
sentence_4611,A
sentence_4612,C
sentence_4613,A
sentence_4614,C
sentence_4615,C
sentence_4616,B
sentence_4617,B
sentence_4618,A
sentence_4619,C
sentence_4620,A
sentence_4621,A
sentence_4622,B
sentence_4623,B
sentence_4624,B
sentence_4625,C
sentence_4626,C
sentence_4627,A
sentence_4628,B
sentence_4629,C
sentence_4630,C
sentence_4631,A
sentence_4632,C
sentence_4633,C
sentence_4634,C
sentence_4635,B
sentence_4636,C
sentence_4637,C
sentence_4638,A
sentence_4639,C
sentence_4640,C
sentence_4641,B
sentence_4642,A
sentence_4643,C
sentence_4644,C
sentence_4645,C
sentence_4646,A
sentence_4647,B
sentence_4648,A
sentence_4649,C
sentence_4650,B
sentence_4651,C
sentence_4652,C
sentence_4653,C
sentence_4654,B
sentence_4655,B
sentence_4656,B
sentence_4657,B
sentence_4658,A
sentence_4659,C
sentence_4660,A
sentence_4661,A
sentence_4662,B
sentence_4663,C
sentence_4664,B
sentence_4665,A
sentence_4666,A
sentence_4667,B
sentence_4668,B
sentence_4669,C
sentence_4670,B
sentence_4671,B
sentence_4672,A
sentence_4673,A
sentence_4674,A
sentence_4675,C
sentence_4676,A
sentence_4677,C
sentence_4678,C
sentence_4679,B
sentence_4680,C
sentence_4681,B
sentence_4682,B
sentence_4683,C
sentence_4684,C
sentence_4685,A
sentence_4686,A
sentence_4687,C
sentence_4688,C
sentence_4689,B
sentence_4690,B
sentence_4691,C
sentence_4692,A
sentence_4693,B
sentence_4694,B
sentence_4695,C
sentence_4696,B
sentence_4697,B
sentence_4698,C
sentence_4699,A
sentence_4700,C
sentence_4701,A
sentence_4702,C
sentence_4703,A
sentence_4704,B
sentence_4705,C
sentence_4706,A
sentence_4707,C
sentence_4708,A
sentence_4709,C
sentence_4710,A
sentence_4711,B
sentence_4712,C
sentence_4713,B
sentence_4714,C
sentence_4715,A
sentence_4716,B
sentence_4717,C
sentence_4718,A
sentence_4719,B
sentence_4720,B
sentence_4721,A
sentence_4722,A
sentence_4723,C
sentence_4724,A
sentence_4725,B
sentence_4726,C
sentence_4727,B
sentence_4728,B
sentence_4729,A
sentence_4730,B
sentence_4731,A
sentence_4732,B
sentence_4733,A
sentence_4734,C
sentence_4735,A
sentence_4736,B
sentence_4737,A
sentence_4738,C
sentence_4739,C
sentence_4740,B
sentence_4741,B
sentence_4742,A
sentence_4743,C
sentence_4744,A
sentence_4745,C
sentence_4746,A
sentence_4747,C
sentence_4748,B
sentence_4749,B
sentence_4750,B
sentence_4751,C
sentence_4752,A
sentence_4753,A
sentence_4754,B
sentence_4755,B
sentence_4756,B
sentence_4757,B
sentence_4758,C
sentence_4759,A
sentence_4760,C
sentence_4761,B
sentence_4762,C
sentence_4763,B
sentence_4764,C
sentence_4765,A
sentence_4766,C
sentence_4767,C
sentence_4768,A
sentence_4769,C
sentence_4770,C
sentence_4771,A
sentence_4772,B
sentence_4773,B
sentence_4774,C
sentence_4775,A
